Cod_ibge,Municipio,idx_riesgo_ambiental,riesgo_salud_norm,riesgo_clima_norm,riesgo_nutricion_norm,idx_vulnerabilidad_socio,cat_vulnerabilidad,idx_gobernanza,idx_biodiv,pct_rural,pct_pobreza,pct_preta,pct_indigena,population,mean_species_richness,UAI_housing,UAI_env,UAI_food,UAI_mob,UAI_Crisk
3504107,Atibaia,50.58240804802932,6.951981004208122,75.7370832221823,87.53391178736575,12.887087867594317,Media,0.706,64.57817669422131,10.3,0.047817703768624015,4.681156879929886,0.09570552147239264,142625.0,739.274509803922,1.0,0.88,0.25,0.8,0.6
3514908,Elias Fausto,47.668525035217755,32.78095468744585,37.495136339268434,97.7904431226602,18.352759861317526,Alta,0.25,52.90088993802648,13.1,0.44034175778215934,4.839576985122782,0.0238991456055446,16737.0,724.861538461538,0.0,0.25,0.0,0.4,0.6
3520905,Ipaussu,46.598301546471106,24.54764270134428,43.475293117476774,96.94563609471342,17.057209163057262,Media,0.366,39.52898659206983,2.9,0.5150684931506849,5.3442922374429225,0.091324200913242,13687.5,582.761194029851,0.33,0.25,0.25,0.6,0.4
3525201,Jarinu,30.38140945520163,4.408458060631723,29.407144813988435,84.27584152676782,16.910535533187687,Media,0.5820000000000001,65.03831582520382,12.5,0.227754064709524,5.113877032354762,0.08797367306376462,30691.0,748.970149253731,0.33,0.63,0.75,0.6,0.6
3508504,Caçapava,35.73894692874857,6.442961693061783,34.735969398900366,96.33687245981854,10.272285391491504,Baja,0.3359999999999999,56.93208049718852,3.4,0.08156769123644683,4.9802712291521605,0.040341744310708805,90477.0,736.284482758621,0.0,0.63,0.25,0.6,0.2
3538600,Piracaia,33.28362765274621,8.733333387503729,32.161120422954745,84.62923064281411,17.511643965766957,Alta,0.426,61.7439706786259,17.7,0.3003226121810538,3.7188385961482058,0.12317919640238537,25572.5,724.791666666667,0.33,0.5,0.5,0.4,0.4
3523404,Itatiba,36.57373974749714,3.4327298127633443,42.41872867891925,91.1657817541205,11.8794926352321,Baja,0.8299999999999998,59.72686730257016,3.7,0.059535284070276744,5.7239947816964865,0.05155540412712218,111530.5,746.33,1.0,0.75,1.0,0.8,0.6
3533809,Óleo,39.89495328432233,48.9924158732316,2.8042441447178694,95.8814463857127,47.52716809430775,Alta,0.216,44.710140972522574,23.5,2.7656702025072324,2.7193828351012534,0.019286403085824494,2592.5,649.21875,0.0,0.38,0.5,0.2,0.0
3531803,Monte Mor,42.43739730653965,8.772466900544709,47.972419124453694,98.69721448270144,16.714387902371666,Media,0.3259999999999999,54.34385794489052,3.0,0.11970671853957804,7.62866271751855,0.07041571678798708,56805.5,727.315068493151,0.0,0.63,0.0,0.6,0.4
3526407,Laranjal Paulista,38.12974533074028,16.966262074319438,29.26703026546208,98.18214197413835,16.674959957570785,Media,0.452,51.60332426525824,11.4,0.25469793446187294,5.385152974064296,0.03882590464357819,25756.0,717.3125,0.33,0.38,0.75,0.6,0.2
3534708,Ourinhos,39.60694372090978,16.92267087203666,33.600918197466946,96.9875404655417,10.001869965103708,Baja,0.596,37.518551808107226,1.8,0.06453950387671795,4.889253882756455,0.09758218400521726,103502.5,579.626373626374,0.33,0.75,0.5,0.8,0.6
3519071,Hortolândia,45.51740513902007,9.433384415106403,54.8274499100769,99.06535704473373,16.56904974533448,Media,0.646,33.72048392488489,0.3,0.03246896930820599,8.371124511742634,0.10527958484439817,214666.5,570.052631578947,1.0,0.63,0.0,1.0,0.6
3504503,Avaré,41.076354385859005,7.338921216301711,48.77522717214814,93.1534751523953,10.59940815088879,Baja,0.6159999999999999,47.39141741868076,5.0,0.0827363305811459,4.5647238233971965,0.07795651505926401,87869.5,663.167101827676,1.0,0.13,0.75,0.8,0.4
3507605,Bragança Paulista,40.77911653003388,4.069878399582899,51.90490303261134,91.94601978578093,10.131756779352292,Baja,0.8560000000000001,56.371048982027865,7.0,0.041229466396748626,4.152617020290213,0.08530234426913508,161777.5,719.006211180124,1.0,0.88,1.0,0.6,0.8
3512308,Conchas,51.44578160220968,37.8591407051334,43.62450431779995,94.26161796518164,18.302280308109484,Alta,0.456,55.05424894127167,21.7,0.43147208121827413,2.928299492385787,0.06345177664974619,15760.0,714.797297297297,0.33,0.5,0.25,0.6,0.6
3549904,São José dos Campos,37.94855063768027,7.467961012408622,42.09475875985776,90.61731364386858,9.945512535679635,Baja,0.86,60.821738819059206,1.3,0.010007724335424557,5.377343205410803,0.08304602573522485,663487.5,730.626062322946,1.0,1.0,0.5,0.8,1.0
3502507,Aparecida,43.748459453170625,12.882726731401567,49.17779076467286,94.62126227370426,12.652819873068601,Media,0.286,61.9650360706099,2.0,0.20865395998579378,5.351012193678229,0.07991002722860187,33788.0,746.210526315789,0.0,0.63,0.0,0.4,0.4
3540754,Potim,55.34264130379515,40.656100767084084,49.5498190486911,96.30136688742533,21.239374672155243,Alta,0.6,45.35552962870217,14.8,0.3935761140013571,6.0494106411319715,0.035185604061424014,19894.5,679.466666666667,1.0,0.5,0.5,0.6,0.4
3552403,Sumaré,60.95540359496208,14.557354580952083,88.06939525101116,99.5235183108839,12.740868940671412,Media,0.6159999999999999,42.23538029002661,0.4,0.02545809206383338,6.868117099543827,0.06681309229422336,260428.0,641.9,1.0,0.63,0.25,0.8,0.4
3533403,Nova Odessa,38.47868469517766,14.909560291742372,32.13341618903848,98.30747051432658,10.349659114987638,Baja,0.616,52.45173697270469,0.8,0.12855263506414388,4.855157556440434,0.09976955880665013,56630.5,725.375,1.0,0.88,0.0,0.6,0.6
3509502,Campinas,88.06729963855788,72.41859992256917,99.76746947265842,95.96435940233417,15.717458599295602,Media,0.8099999999999999,51.5205791139881,0.5,0.006155482254546765,8.085311559328755,0.106166297157483,1109580.0,699.814960629921,1.0,1.0,0.25,1.0,0.8
3538006,Pindamonhangaba,44.15096593166689,7.89645682896585,54.240521065754635,96.48087386889347,11.98454564842595,Baja,0.634,61.19585512250097,3.7,0.04794781434145374,5.63402822455453,0.08290042666513028,156211.5,714.207627118644,0.67,0.75,0.75,0.8,0.2
3545803,Santa Bárbara d'Oeste,42.487322643197366,8.784850573733195,47.99406440643293,98.87878325565455,7.868706186879727,Baja,0.65,45.70778731826467,0.6,0.03621792401941897,4.652462048239192,0.044033950175585375,181678.0,658.788235294118,1.0,0.5,0.75,0.4,0.6
3537107,Pedreira,45.91217378377908,23.060213115213987,47.40311921918266,88.63420425010212,7.963319492100589,Baja,0.6759999999999999,58.769275919897325,1.7,0.15282862879414197,3.5408054800992086,0.0826739104759655,42335.0,740.194444444444,1.0,0.63,0.75,0.6,0.4
3536505,Paulínia,39.56354186699852,15.629765436197326,34.10915468163005,98.33986909933783,12.247216301248923,Media,0.546,52.82792577354576,1.0,0.07078984653550131,6.165048291753814,0.08044300742670604,96341.5,727.659090909091,0.33,1.0,0.0,0.6,0.8
3510005,Cândido Mota,49.89860693876961,38.01426889990306,37.43397114750527,98.59655459903136,9.17048532389407,Baja,0.546,31.56424394596564,5.4,0.20224832723779346,3.200579778538082,0.06573070635228288,29666.5,538.180412371134,1.0,0.63,0.5,0.4,0.2
3543204,Ribeirão do Sul,62.751647629197564,85.67970351566741,22.52200019428943,97.35483072607413,28.35572544561059,Alta,0.22,39.45821486888372,20.5,1.348240710292667,2.8609010194015125,0.0,4561.5,603.757575757576,0.0,0.0,0.5,0.2,0.4
3501608,Americana,44.04973477161943,22.79666010382199,38.80222106745083,97.05091151555146,6.381997769268285,Baja,0.706,50.26914847095684,0.2,0.029115071515010787,3.800365278044467,0.0866307342624554,223939.0,698.790697674419,1.0,0.63,0.5,0.4,1.0
3527207,Lorena,42.894683424859025,10.669381437268411,48.13901049111538,96.85663326752753,13.798018246056753,Media,0.5519999999999999,56.73490479607301,2.7,0.08722041674632001,6.558258459185624,0.06511661250238959,83696.0,718.641221374046,0.33,0.63,0.0,1.0,0.8
3524709,Jaguariúna,35.89017123295429,13.261462892634437,27.324752730717417,98.27842491806771,10.520490147528728,Baja,0.74,54.58710784628216,3.1,0.1371818865885894,4.577553107333732,0.07814158096818383,51829.0,725.227272727273,1.0,0.75,0.75,0.8,0.4
3518404,Guaratinguetá,40.51869579184542,11.621158179899412,41.490816740347604,96.36952911873303,10.583394863432941,Baja,0.45,60.369345732692814,4.1,0.06466303951050775,5.009647308314068,0.05214761250847399,115058.0,695.258333333333,0.0,0.75,0.5,0.8,0.2
3507506,Botucatu,35.88676065104729,4.450762225256427,39.9205674896212,90.69114382548118,9.728384167138316,Baja,0.8560000000000001,51.64620298473916,3.1,0.054168516935001444,4.68542991672875,0.08000499113706176,136241.5,674.323404255319,1.0,0.88,1.0,0.6,0.8
3548005,Santo Antônio de Posse,56.85495829665084,59.4157503712064,34.18070253619669,97.081885668448,13.777911237625952,Media,0.4859999999999999,53.40906301874677,6.7,0.30209140201394263,4.5883264227457055,0.05239896113364013,21947.0,725.448979591837,1.0,0.38,0.25,0.4,0.4
3538709,Piracicaba,38.4783502300628,6.2060673642825845,42.18655794682329,95.60650052810225,14.014981580677723,Media,0.96,52.81625390582327,2.1,0.016880443308363816,7.145504344493041,0.07183707453033022,393947.0,698.761467889908,1.0,1.0,1.0,1.0,0.8
3550506,São Pedro do Turvo,43.39991928215237,46.060374123108225,15.593011953940053,93.69282425666526,25.878953245520293,Alta,0.4359999999999999,45.566071116787725,23.9,0.9559486645855012,3.1703087062088104,0.027748872702046477,7207.5,626.052863436123,0.0,0.63,0.75,0.4,0.4
3520004,Igaraçu do Tietê,42.01494462333805,12.432301321290497,45.327056448276096,94.55600757755705,16.5530043002,Media,0.13,41.31944924019836,1.3,0.3120426960488939,6.778858569338039,0.06671257639666006,23234.0,638.709677419355,0.0,0.25,0.0,0.4,0.0
3526803,Lençóis Paulista,38.362630170470126,9.042241882049662,39.389098512452264,94.9504700633468,8.280650796991381,Baja,0.7959999999999999,44.59131435672888,2.5,0.10599298070083558,4.059155964450142,0.044554571533537084,63966.5,652.562992125984,1.0,0.88,0.5,0.8,0.8
3513405,Cruzeiro,40.11348367307605,5.696635911401776,54.188093758529085,80.79795902551848,12.761214237754563,Media,0.286,64.03891663023478,2.4,0.10315789473684212,6.223684210526316,0.0375,76000.0,713.632653061224,0.0,0.38,0.25,0.6,0.2
3526902,Limeira,59.38058493959737,12.499435181787591,86.96040350522809,97.98324732395547,12.072333200615999,Baja,0.7499999999999999,49.03543196788936,3.0,0.024687836222091912,6.088668424046164,0.06163154549024373,283945.5,687.342245989305,0.67,0.88,1.0,0.8,0.4
3504008,Assis,44.927312388365536,17.551799548396872,47.92642290024779,93.68011704453835,8.770027409871059,Baja,0.5599999999999999,40.43414029689982,3.7,0.06725921252791867,3.872238022314592,0.10633264310389563,98276.5,578.77397260274,0.67,0.63,0.5,0.6,0.4
3511706,Charqueada,40.652840799511736,13.746523591680985,45.37865725442303,85.01384230535064,16.097744982913746,Media,0.296,54.12061532750983,7.0,0.4905290659699542,4.392553886348791,0.06858262573481386,15310.0,704.864406779661,0.0,0.63,0.25,0.4,0.2
3500501,Águas de Lindóia,48.563088456577205,12.9600800666277,60.326415498745604,96.24245115213937,13.773217489430463,Media,0.376,56.48355681016229,12.8,0.35288100920559157,3.0486418911239914,0.05966587112171838,17598.0,705.5,0.0,0.38,0.5,0.4,0.6
3550407,São Pedro,47.06231931268846,16.953106831140573,53.809939703456756,93.78550349424762,8.905076764701796,Baja,0.3,55.43572535552868,3.8,0.21768357218455905,3.2795560513744673,0.06865184930919077,34959.0,696.938461538462,0.0,0.25,0.25,0.4,0.6
3515350,Euclides da Cunha Paulista,32.12465061540303,22.549873847595702,8.96347615662607,97.5965530685716,36.03503339459599,Alta,0.346,28.785826309734105,37.7,0.7676052315951797,6.259637900508309,0.03426809069621337,8754.5,493.461538461538,0.33,0.5,0.5,0.2,0.2
3552908,Taciba,32.644783260494584,24.03751896915555,8.901334377767538,97.34620960862674,29.856433666168936,Alta,0.3199999999999999,33.13955268860568,16.7,1.1040587940537832,4.468014030399199,0.1920828461666945,5987.0,523.793650793651,0.0,0.5,0.5,0.4,0.2
3545506,Sandovalina,37.97310155090918,41.2788387574891,4.907607150879108,97.49261593780949,52.61510596665355,Alta,0.2699999999999999,27.31937203358178,30.6,1.8137254901960782,7.625272331154684,0.27233115468409586,3672.0,483.702127659574,0.0,0.25,0.5,0.4,0.2
3544251,Rosana,37.73948620154923,28.73672158539886,16.498359590676376,98.22726865559565,24.57836039557334,Alta,0.62,31.4940093791973,20.7,0.3581912687511783,5.822627992782311,0.16159004605316313,18565.5,489.0,1.0,0.5,1.0,0.2,0.4
3530805,Mogi Mirim,44.61664615425127,16.408239910852597,46.13803493200642,97.99068108553833,11.078255848428846,Baja,0.526,49.61280755350006,5.7,0.07572753723549812,4.362151868336842,0.12788795005109932,89531.5,706.805194805195,1.0,0.38,0.25,0.8,0.2
3512209,Conchal,50.96976591666757,37.658158325032126,41.297555294104356,96.93740234506488,16.596264859079948,Media,0.37,49.02088237302796,4.7,0.2801425089068067,6.540408775548472,0.03375210950684418,26665.0,707.896551724138,0.0,0.5,0.75,0.6,0.0
3535507,Paraguaçu Paulista,48.060672559517414,34.520499021909764,37.89620523954398,95.46995427467957,13.824866282261146,Media,0.466,35.85262860351644,8.3,0.1645123384253819,4.708746013093839,0.1127125350727835,41699.0,561.288888888889,0.33,0.75,0.25,0.6,0.4
3543907,Rio Claro,43.55776348617492,18.20697610986538,44.17715084312879,93.02056352488626,10.78012308439774,Baja,0.7299999999999999,52.41018060021865,1.4,0.0328629172674768,5.6349327135638205,0.07944881097631754,193835.5,697.690322580645,0.67,0.38,1.0,0.8,0.8
