cod_ibge,ano,hosp_circulatorio,hosp_respiratorio,hosp_calor,obit_circulatorio,obit_respiratorio,obit_calor,populacao,inc_hosp_circulatorio,inc_hosp_respiratorio,inc_hosp_calor,inc_obit_circulatorio,inc_obit_respiratorio,inc_obit_calor
350750,2012,1090,1132,0,252,103,0,130201,837.167149253846,869.424966014086,0,193.54690056143963,79.10845538820746,0
350760,2012,992,885,0,389,179,0,150023,661.2319444351866,589.9095472027623,0,259.2935749851689,119.31503836078468,0
350770,2012,33,32,0,9,4,0,5118,644.7831184056272,625.2442360296991,0,175.84994138335287,78.15552950371239,0
350775,2012,14,27,0,3,2,0,2614,535.5776587605203,1032.8997704667177,0,114.76664116296864,76.51109410864575,0
350780,2012,169,121,0,51,28,0,21707,778.5506979315428,557.4238724835307,0,234.94725203851291,128.9906481780071,0
350790,2012,100,189,0,49,25,0,21987,454.81420839587025,859.5988538681949,0,222.85896211397642,113.70355209896756,0
350800,2012,60,94,0,33,10,0,18705,320.7698476343224,502.5394279604384,0,176.4234161988773,53.46164127238706,0
350810,2012,152,218,0,38,14,0,15655,970.9358032577451,1392.5263494091344,0,242.73395081443627,89.42829766847652,0
350820,2012,24,31,0,6,6,0,4111,583.7995621503284,754.0744344441742,0,145.9498905375821,145.9498905375821,0
350830,2012,50,111,0,15,1,0,4322,1156.871818602499,2568.2554372975474,0,347.0615455807497,23.137436372049976,0
350840,2012,140,179,0,65,21,0,42889,326.4240248082259,417.35643171908885,0,151.5540115181049,48.96360372123388,0
350850,2012,494,443,0,118,65,0,86054,574.0581495340135,514.7930369302995,0,137.12320171055384,75.53396704394915,0
350860,2012,189,202,0,56,19,0,30527,619.1240541160284,661.7093065155436,0,183.44416418252695,62.23998427621449,0
350870,2012,159,201,0,50,11,0,18563,856.5425847115229,1082.799116522114,0,269.35301406022734,59.25766309325002,0
350880,2012,153,233,0,40,21,0,16730,914.5248057381948,1392.7077106993427,0,239.0914524805738,125.52301255230125,0
350890,2012,37,42,0,4,0,0,4072,908.6444007858546,1031.434184675835,0,98.23182711198427,0,0
350900,2012,218,162,0,184,65,0,88841,245.38219966006685,182.3482401143616,0,207.1115813644601,73.16441732983645,0
350910,2012,56,41,0,11,3,0,5167,1083.801045093865,793.4971937294367,0,212.8894910005806,58.06077027288563,0
350920,2012,185,281,0,107,28,0,66131,279.74777335893907,424.9141854803345,0,161.8000635103053,42.34020353540699,0
350925,2012,135,205,0,43,14,0,28243,477.9945473214602,725.8435718585137,0,152.2501150727614,49.56980490741069,0
350930,2012,86,183,0,25,9,0,9858,872.3879082978291,1856.3603164942178,0,253.60113613308988,91.29640900791236,0
350940,2012,413,474,0,34,22,0,23763,1737.9960442705046,1994.6976391869712,0,143.07957749442411,92.58090308462737,0
350945,2012,48,116,0,15,4,0,5622,853.7886872998934,2063.322660974742,0,266.8089647812167,71.14905727499111,0
350950,2012,5393,4891,1,2032,1078,0,1098630,490.8841011077433,445.19082857741006,0.09102245523970763,184.9576290470859,98.12220674840482,0
350960,2012,401,463,0,151,53,0,75637,530.1638087179555,612.1342729087615,0,199.63774343244705,70.07152584052778,0
350970,2012,232,316,0,93,35,0,48324,480.09270755732143,653.9193775349722,0,192.45095604668487,72.42777915735452,0
350980,2012,41,50,0,15,4,0,4594,892.468437091859,1088.3761427949498,0,326.51284283848497,87.070091423596,0
350990,2012,66,63,0,16,8,0,12216,540.2750491159136,515.7170923379175,0,130.97576948264572,65.48788474132286,0
350995,2012,33,26,0,5,4,0,4502,733.0075521990226,577.5211017325632,0,111.06175033318524,88.8494002665482,0
351000,2012,261,328,0,58,44,0,29976,870.6965572457967,1094.2087002935682,0,193.48812383239925,146.78409394182012,0
351010,2012,24,18,0,9,1,0,2677,896.5259618976467,672.3944714232349,0,336.19723571161745,37.35524841240194,0
351015,2012,45,13,0,4,1,0,4504,999.1119005328596,288.6323268206039,0,88.80994671403198,22.202486678507995,0
351020,2012,261,533,0,92,50,0,46095,566.2219329645297,1156.3076255559172,0,199.58780778826335,108.47163466753443,0
351030,2012,75,59,0,30,11,0,18029,415.9964501636253,327.25054079538523,0,166.3985800654501,61.01281269066504,0
351040,2012,342,318,0,88,32,0,49650,688.821752265861,640.4833836858006,0,177.2406847935549,64.45115810674723,0
351050,2012,847,769,0,107,79,0,104150,813.250120019203,738.3581373019683,0,102.73643783005281,75.85213634181468,0
351060,2012,2306,2274,0,565,167,0,373358,617.6377632192159,609.0669009369024,0,151.32928717209757,44.72918753582353,0
351070,2012,170,180,0,35,13,0,11836,1436.2960459614735,1520.7840486650896,0,295.7080094626563,109.83440351470092,0
351080,2012,356,208,0,84,30,0,28535,1247.5906781145961,728.9293849658314,0,294.37532854389343,105.13404590853338,0
351090,2012,26,31,0,4,2,0,2599,1000.3847633705273,1192.76644863409,0,153.90534821085035,76.95267410542517,0
351100,2012,88,194,0,28,14,0,18465,476.5773084213377,1050.636339019767,0,151.63823449769836,75.81911724884918,0
351110,2012,1266,710,0,218,123,0,113873,1111.7648608537581,623.5016202260413,0,191.44134254827748,108.01506941944096,0
351120,2012,63,41,0,16,7,0,7214,873.3019129470474,568.339340171888,0,221.79096201829776,97.03354588300526,0
351130,2012,105,24,0,24,18,0,8165,1285.9767299448868,293.93753827311696,0,293.93753827311696,220.45315370483772,0
351140,2012,183,236,0,33,8,0,17893,1022.7463253786398,1318.9515452970436,0,184.42966523221372,44.710221874476055,0
351150,2012,241,349,0,58,31,0,41144,585.7476181217188,848.240326657593,0,140.96830643593233,75.34512930196384,0
351160,2012,95,154,0,23,7,0,15942,595.9101743821352,966.0017563668298,0,144.2729895872538,43.90917074394681,0
351170,2012,149,141,0,25,6,0,15395,967.8467034751543,915.8817797986359,0,162.39038648911986,38.97369275738876,0
351190,2012,47,53,0,8,2,0,7316,642.4275560415527,724.4395844723894,0,109.34937124111536,27.33734281027884,0
351200,2012,114,193,0,44,25,0,17478,652.2485410230004,1104.2453369950795,0,251.745050921158,143.03696075065795,0
351210,2012,47,61,0,9,5,0,6001,783.202799533411,1016.497250458257,0,149.97500416597234,83.31944675887353,0
351220,2012,245,383,0,39,8,0,25615,956.4708178801484,1495.2176459105992,0,152.2545383564318,31.231700175678313,0
351230,2012,270,315,0,46,16,0,16497,1636.6612111292964,1909.4380796508458,0,278.83857671091715,96.98733102988422,0
351240,2012,73,83,0,36,22,0,21607,337.8534734113944,384.1347711389827,0,166.6126718193178,101.81885500069423,0
351250,2012,47,40,0,8,8,0,5362,876.538604998135,745.9903021260724,0,149.1980604252145,149.1980604252145,0
351260,2012,54,22,0,6,4,0,4913,1099.1247710156729,447.79157337675554,0,122.12497455729697,81.41664970486464,0
351270,2012,14,8,0,11,3,0,3887,360.17494211474144,205.81425263699512,0,282.9945973758683,77.18034473887317,0
351280,2012,248,242,0,80,33,0,61013,406.4707521347909,396.6367823250783,0,131.1195974628358,54.08683395341976,0
351290,2012,83,56,0,22,4,0,7191,1154.2205534696147,778.7512167987762,0,305.9379780280907,55.6250869141983,0
351300,2012,1557,1127,0,396,152,0,209027,744.8798480579064,539.1647968922675,0,189.4492099106814,72.71787855157467,0
351310,2012,290,259,0,56,39,0,32187,900.9848696678783,804.6726939447603,0,173.98328517724545,121.1669307484388,0
351320,2012,41,45,0,12,2,0,7741,529.6473323859966,581.3202428626792,0,155.0187314300478,25.8364552383413,0
351330,2012,17,13,0,4,0,0,2224,764.3884892086331,584.5323741007194,0,179.85611510791367,0,0
351340,2012,540,485,0,153,66,0,77575,696.1005478569126,625.2014179825975,0,197.22848855945858,85.07895584917821,0
351350,2012,547,533,0,214,58,0,120293,454.72305121661276,443.0848012768823,0,177.89896336445182,48.21560689316918,0
351360,2012,333,216,0,55,9,0,21682,1535.8361774744026,996.2180610644774,0,253.66663591919564,41.50908587768656,0
351370,2012,232,210,0,69,34,0,31379,739.3479715733453,669.2373880620797,0,219.89228464896908,108.35271997195576,0
351380,2012,2279,3030,0,666,212,0,390980,582.8942656913397,774.9757020819479,0,170.34119392296282,54.22272238989206,0
351385,2012,48,17,0,4,2,0,1699,2825.1912889935256,1000.5885815185403,0,235.43260741612713,117.71630370806356,0
351390,2012,195,206,0,29,25,0,11086,1758.9752841421614,1858.1995309399242,0,261.5911961031932,225.50965181309758,0
351400,2012,51,56,0,16,4,0,8080,631.1881188118813,693.0693069306931,0,198.01980198019803,49.504950495049506,0
351410,2012,273,615,0,58,20,0,25100,1087.6494023904381,2450.199203187251,0,231.0756972111554,79.6812749003984,0
351420,2012,36,19,0,5,2,0,2088,1724.1379310344828,909.9616858237548,0,239.46360153256703,95.78544061302682,0
351430,2012,61,52,0,19,8,0,8610,708.4785133565622,603.9488966318235,0,220.67363530778164,92.91521486643438,0
351440,2012,407,468,0,95,56,0,43675,931.8832283915283,1071.5512306811677,0,217.51574127074986,128.21980538065253,0
351450,2012,233,348,0,28,13,0,12218,1907.0224259289573,2848.256670486168,0,229.17007693566867,106.40039286298904,0
351460,2012,29,36,0,12,10,0,8421,344.37715235720225,427.5026718916993,0,142.50089063056643,118.75074219213869,0
351470,2012,25,19,0,16,7,0,6242,400.51265619993586,304.3896187119513,0,256.32809996795896,112.14354373598205,0
351480,2012,76,53,0,23,7,0,14718,516.3745074058975,360.10327490148114,0,156.27123250441636,47.56080989264846,0
351490,2012,86,58,0,28,17,0,16060,535.491905354919,361.145703611457,0,174.34620174346202,105.85305105853051,0
351492,2012,28,27,0,4,3,0,3202,874.4534665833853,843.2229856339789,0,124.92192379762648,93.69144284821986,0
351495,2012,23,24,0,5,1,0,2415,952.3809523809525,993.7888198757764,0,207.0393374741201,41.40786749482402,0
351500,2012,1679,1480,0,427,133,0,245148,684.8923915349095,603.7169383392888,0,174.18049504788945,54.25294108049015,0
351510,2012,488,338,0,147,44,0,63653,766.656716886871,531.0040375159066,0,230.93962578354518,69.12478594881624,0
351512,2012,42,28,0,4,1,0,3040,1381.578947368421,921.0526315789473,0,131.57894736842104,32.89473684210526,0
351515,2012,75,54,0,15,8,0,16580,452.3522316043426,325.69360675512667,0,90.47044632086852,48.25090470446321,0
351518,2012,621,377,0,125,54,0,42123,1474.2539705149206,894.9979821000403,0,296.7499940650001,128.19599743608003,0
351519,2012,36,22,0,10,3,0,4330,831.4087759815243,508.08314087759817,0,230.94688221709006,69.28406466512702,0
351520,2012,69,148,0,20,10,0,8201,841.3608096573589,1804.657968540422,0,243.87269845140835,121.93634922570418,0
351530,2012,16,13,0,3,2,0,2663,600.8261359369133,488.17123544874204,0,112.65490048817124,75.10326699211416,0
351535,2012,129,61,0,18,8,0,9491,1359.1823833105045,642.714150247603,0,189.6533558107681,84.29038036034137,0
351540,2012,163,177,0,33,18,0,15367,1060.714518123251,1151.818832563285,0,214.74588403722262,117.13411856575779,0
351550,2012,715,471,0,124,87,0,65157,1097.3494789508418,722.869377043142,0,190.30955998588027,133.52364289331922,0
351560,2012,46,33,0,16,8,0,5550,828.8288288288288,594.5945945945946,0,288.2882882882883,144.14414414414415,0
351565,2012,13,6,0,6,2,0,1583,821.22552116235,379.0271636133923,0,379.0271636133923,126.34238787113075,0
351570,2012,1024,939,0,192,68,0,172222,594.5814123631128,545.2265099696903,0,111.48401481808362,39.483921914737955,0
351580,2012,7,21,0,2,2,0,1688,414.69194312796213,1244.0758293838862,0,118.48341232227489,118.48341232227489,0
351590,2012,30,39,0,13,4,0,2970,1010.1010101010102,1313.1313131313132,0,437.7104377104377,134.6801346801347,0
351600,2012,208,279,0,22,15,0,13112,1586.333129957291,2127.821842586943,0,167.78523489932886,114.39902379499695,0
351610,2012,13,9,0,5,1,0,2785,466.786355475763,323.15978456014363,0,179.53321364452424,35.90664272890485,0
351620,2012,1519,1155,0,612,231,0,323307,469.83207910747365,357.2455901047611,0,189.29376722434094,71.44911802095223,0
351630,2012,831,927,0,285,58,0,157603,527.2742270134452,588.1867730944208,0,180.83412117789635,36.801329923922765,0
351640,2012,766,654,0,297,71,0,135150,566.7776544580097,483.9067702552719,0,219.7558268590455,52.53422123566408,0
351650,2012,22,21,0,9,2,0,2706,813.0081300813009,776.0532150776054,0,332.59423503325945,73.90983000739098,0
351660,2012,72,51,0,19,2,0,6884,1045.9035444509007,740.8483439860546,0,276.0023242300988,29.052876234747238,0
351670,2012,347,541,0,116,49,0,43108,804.9549967523429,1254.987473322817,0,269.0915839287371,113.66799665955276,0
351680,2012,38,68,0,8,3,0,4285,886.8144690781797,1586.9311551925323,0,186.6977829638273,70.01166861143524,0
351685,2012,11,26,0,6,4,0,4464,246.41577060931897,582.4372759856631,0,134.40860215053763,89.60573476702508,0
351690,2012,370,132,0,31,10,0,10646,3475.48374976517,1239.9023107270336,0,291.1891790343791,93.93199323689649,0
351700,2012,83,61,0,25,9,0,10825,766.7436489607389,563.5103926096998,0,230.94688221709006,83.14087759815241,0
351710,2012,34,34,0,11,4,0,4586,741.3868294810292,741.3868294810292,0,239.8604448320977,87.22197993894461,0
351720,2012,74,63,0,19,9,0,10891,679.4601046735837,578.4592783031861,0,174.45597282159582,82.63703975759802,0
351730,2012,32,22,0,13,4,0,5458,586.2953462806889,403.0780505679736,0,238.18248442652987,73.28691828508612,0
351740,2012,275,357,0,66,43,0,37826,727.013165547507,943.7952730925817,0,174.48315973140168,113.67842224924655,0
351750,2012,138,89,0,28,18,0,18441,748.3325199284203,482.62024835963336,0,151.83558375359254,97.60858955588093,0
351760,2012,98,147,0,34,15,0,17738,552.4861878453038,828.7292817679557,0,191.67888149735032,84.56421242530162,0
351770,2012,90,94,0,23,7,0,20001,449.97750112494373,469.9765011749413,0,114.99425028748563,34.99825008749563,0
351780,2012,103,109,0,21,4,0,8366,1231.1737987090605,1302.8926607697824,0,251.0160172125269,47.81257470714798,0
351790,2012,61,56,0,24,9,0,10147,601.1629052922046,551.8872573174338,0,236.52311027890013,88.69616635458756,0
351800,2012,20,11,0,3,1,0,1965,1017.8117048346056,559.796437659033,0,152.67175572519085,50.89058524173028,0
351810,2012,32,35,0,11,4,0,6417,498.67539348605266,545.4262116253701,0,171.4196665108306,62.33442418575658,0
351820,2012,291,359,0,72,35,0,30862,942.9071349880112,1163.2428228889896,0,233.29661071868316,113.40807465491542,0
351830,2012,221,277,0,40,31,0,26439,835.8863799689852,1047.6946934452892,0,151.29165248307424,117.25103067438253,0
351840,2012,990,730,0,208,115,0,113258,874.1104381147469,644.5460806300658,0,183.6514859877448,101.53808119514737,0
351850,2012,66,46,0,24,5,0,15225,433.4975369458128,302.13464696223315,0,157.63546798029557,32.84072249589491,0
351860,2012,227,247,0,61,22,0,36151,627.9217725650743,683.2452767558298,0,168.7366877818041,60.855854609830985,0
351870,2012,1237,992,0,620,205,0,294669,419.7930559373399,336.64891793843265,0,210.4055737115204,69.56958485622852,0
351880,2012,6739,5499,0,2423,891,0,1244518,541.4947795049972,441.85781161863474,0,194.69384934569044,71.59398256995881,0
351885,2012,64,34,0,10,2,0,7056,907.0294784580499,481.859410430839,0,141.7233560090703,28.34467120181406,0
351890,2012,37,75,0,5,2,0,4824,766.9983416252073,1554.726368159204,0,103.64842454394693,41.459369817578775,0
351900,2012,229,329,0,23,6,0,8803,2601.3858911734637,3737.3622628649323,0,261.2745654890378,68.15858230148812,0
351905,2012,44,24,0,17,5,0,11917,369.22044138625495,201.39296802886633,0,142.65335235378032,41.95686833934715,0
351907,2012,915,1059,0,258,133,0,198758,460.3588283238914,532.8087422896185,0,129.8060958552612,66.91554553778967,0
351910,2012,63,89,0,27,13,0,10275,613.1386861313869,866.1800486618006,0,262.7737226277372,126.5206812652068,0
351920,2012,69,95,0,12,2,0,6365,1084.0534171249017,1492.5373134328358,0,188.53102906520033,31.421838177533385,0
351925,2012,63,72,0,15,3,0,6878,915.963943006688,1046.8159348647864,0,218.08665309683045,43.61733061936609,0
351930,2012,297,309,0,65,18,0,31380,946.4627151051626,984.7036328871893,0,207.138304652645,57.361376673040155,0
351940,2012,156,129,0,16,15,0,11115,1403.5087719298247,1160.5937921727395,0,143.94961763382815,134.9527665317139,0
351950,2012,37,24,0,19,8,0,6880,537.7906976744187,348.83720930232556,0,276.16279069767444,116.27906976744185,0
351960,2012,593,415,0,132,58,0,54146,1095.187086765412,766.4462748864182,0,243.78532116869204,107.11779263472833,0
351970,2012,360,442,0,94,50,0,72249,498.27679275837727,611.7731733311188,0,130.10560699802073,69.20511010533018,0
351980,2012,80,52,0,10,8,0,7567,1057.2221488040175,687.1943967226114,0,132.15276860050218,105.72221488040175,0
351990,2012,119,106,0,20,8,0,7685,1548.4710474951203,1379.3103448275863,0,260.2472348731295,104.09889394925179,0
352000,2012,413,845,0,51,19,0,23475,1759.3184238551653,3599.574014909478,0,217.25239616613416,80.93716719914802,0
352010,2012,225,210,0,70,26,0,28259,796.206518277363,743.1260837255388,0,247.70869457517958,92.00608655649528,0
352020,2012,58,64,0,21,10,0,8913,650.734881633569,718.0522831818691,0,235.61090541905082,112.19566924716706,0
352030,2012,155,130,0,51,27,0,29055,533.471003269661,447.42729306487695,0,175.52916881775943,92.92720702116675,0
352040,2012,179,185,0,37,16,0,29308,610.7547427323598,631.2269687457349,0,126.24539374914698,54.59260270233384,0
352042,2012,55,43,0,22,8,0,9376,586.6040955631399,458.61774744027304,0,234.641638225256,85.32423208191126,0
352044,2012,196,323,0,43,23,0,25226,776.9761357329738,1280.4249583762785,0,170.45905018631572,91.1757710298898,0
352050,2012,1158,1095,0,282,169,0,209859,551.7990650865581,521.7789086958386,0,134.37593812988723,80.53026079415227,0
352060,2012,54,56,0,11,3,0,4809,1122.8945726762322,1164.4832605531296,0,228.73778332293617,62.38303181534623,0
352070,2012,73,85,0,7,12,0,3880,1881.443298969072,2190.721649484536,0,180.41237113402062,309.2783505154639,0
352080,2012,37,31,0,9,3,0,3678,1005.9815116911366,842.8493746601413,0,244.69820554649263,81.56606851549756,0
352090,2012,238,146,0,38,5,0,13831,1720.7721784397368,1055.5997397151327,0,274.7451377340756,36.15067601764153,0
352100,2012,110,71,0,42,13,0,29798,369.1522921001409,238.27102490100006,0,140.94905698369018,43.62708906638029,0
352110,2012,18,11,0,7,3,0,6270,287.08133971291863,175.43859649122808,0,111.64274322169058,47.84688995215311,0
352115,2012,41,26,0,9,2,0,4613,888.7925428137872,563.6245393453285,0,195.10080208107522,43.35573379579449,0
352120,2012,19,13,0,8,5,0,4260,446.0093896713615,305.1643192488263,0,187.79342723004694,117.37089201877934,0
352130,2012,171,247,0,20,11,0,14492,1179.9613579906154,1704.3886282086667,0,138.0071763731714,75.90394700524428,0
352140,2012,51,47,0,34,16,0,20705,246.3173146582951,226.99830958705624,0,164.21154310553007,77.27602028495532,0
352150,2012,137,95,0,17,5,0,7369,1859.1396390283621,1289.1844212240467,0,230.69615958746098,67.85181164337088,0
352160,2012,62,90,0,25,5,0,7840,790.8163265306122,1147.9591836734694,0,318.8775510204082,63.77551020408163,0
352170,2012,126,255,0,30,15,0,17699,711.904627380078,1440.759364935872,0,169.50110175716142,84.75055087858071,0
352180,2012,153,150,0,52,17,0,24457,625.5877662836816,613.3213394938055,0,212.61806435785257,69.50975180929795,0
352190,2012,216,172,0,49,17,0,14606,1478.844310557305,1177.5982472956318,0,335.47857045049983,116.39052444201013,0
352200,2012,37,35,0,7,5,0,3338,1108.448172558418,1048.532055122828,0,209.7064110245656,149.79029358897543,0
352210,2012,304,319,0,246,98,0,89332,340.3035866206958,357.09488201316435,0,275.3772444364841,109.70312989746117,0
352215,2012,16,23,0,9,1,0,3229,495.5094456488077,712.294828120161,0,278.7240631774543,30.96934035305048,0
352220,2012,1292,1004,0,283,96,0,156077,827.796536325019,643.2722310141789,0,181.3207583436381,61.50810177028006,0
352230,2012,792,577,0,266,117,0,147219,537.9740386770729,391.9331064604433,0,180.6831998587139,79.47343753184032,0
352240,2012,538,896,0,154,61,0,88491,607.9714321230408,1012.5323479223877,0,174.02899729916035,68.93356386525184,0
352250,2012,1224,1389,0,321,122,0,206558,592.5696414566369,672.4503529275071,0,155.40429322514743,59.06331393603733,0
352260,2012,563,500,0,183,70,0,69317,812.2105688359277,721.3237733889233,0,264.00450106034594,100.98532827444927,0
352265,2012,12,25,0,6,5,0,3926,305.65461029037186,636.7804381049415,0,152.82730514518593,127.35608762098828,0
352270,2012,737,333,0,106,43,0,40399,1824.302581747073,824.2778286591251,0,262.38273224584765,106.43827817520236,0
352280,2012,133,104,0,35,9,0,14579,912.2710748336649,713.3548254338432,0,240.0713354825434,61.73262912408258,0
352290,2012,108,167,0,25,8,0,12446,867.7486742728587,1341.7965611441427,0,200.86774867427286,64.27767957576731,0
352300,2012,36,60,0,9,6,0,4436,811.5419296663661,1352.5698827772767,0,202.88548241659151,135.2569882777277,0
352310,2012,1361,1150,0,334,209,0,329144,413.4968281360134,349.39114794740294,0,101.4753420995066,63.498043409571494,0
352320,2012,859,507,0,119,23,0,48143,1784.2677024697257,1053.1126020397567,0,247.18027542944975,47.774338948549115,0
352330,2012,34,31,0,20,12,0,15752,215.84560690705942,196.80040629761302,0,126.96800406297614,76.18080243778569,0
352340,2012,698,360,0,207,80,0,104533,667.7317210832942,344.38885328078214,0,198.0235906364497,76.53085628461825,0
352350,2012,111,111,0,32,8,0,18446,601.7564783692942,601.7564783692942,0,173.4793451154722,43.36983627886805,0
352360,2012,64,38,0,23,10,0,15930,401.7576898932831,238.54362837413683,0,144.38166980539862,62.77463904582549,0
352370,2012,36,29,0,13,0,0,5990,601.0016694490818,484.1402337228714,0,217.02838063439063,0,0
352380,2012,81,78,0,15,10,0,7559,1071.5703135335361,1031.8825241434051,0,198.43894695065487,132.29263130043657,0
352390,2012,868,726,0,281,156,0,156983,552.9261130186071,462.4704585846875,0,179.00027391500993,99.37381754712294,0
352400,2012,218,176,0,58,21,0,47682,457.19558743341304,369.11203389119584,0,121.63919298687135,44.041776771108594,0
352410,2012,356,359,0,75,47,0,39062,911.3716655573193,919.0517638625774,0,192.00245763145767,120.32154011571347,0
352420,2012,31,28,0,14,7,0,6618,468.4194620731339,423.08854638863704,0,211.54427319431852,105.77213659715926,0
352430,2012,364,411,0,173,72,0,72305,503.42299979254545,568.4254200954291,0,239.26422792338013,99.57817578314086,0
352440,2012,1239,1204,0,290,181,0,214223,578.3692694061795,562.0311544512027,0,135.37295248409367,84.49139448145156,0
352450,2012,96,120,0,6,8,0,5890,1629.881154499151,2037.3514431239391,0,101.86757215619694,135.82342954159594,0
352460,2012,65,66,0,31,9,0,17234,377.1614250899385,382.96390855286063,0,179.87698735058606,52.22235116629918,0
352470,2012,372,411,0,83,36,0,46533,799.4326606924118,883.2441493133905,0,178.36803988567254,77.36445103474954,0
352480,2012,658,445,0,94,44,0,47137,1395.931009610285,944.0566858306638,0,199.41871565861214,93.34493073381844,0
352490,2012,25,25,0,4,3,0,5554,450.12603528988114,450.12603528988114,0,72.02016564638099,54.01512423478574,0
352500,2012,584,688,0,131,77,0,110842,526.8760938994244,620.703343497952,0,118.18624709045308,69.4682521066022,0
352510,2012,211,195,0,81,36,0,38708,545.1069546347009,503.77183011263827,0,209.25906789294203,93.0040301746409,0
352520,2012,88,46,0,47,17,0,24875,353.76884422110555,184.9246231155779,0,188.94472361809045,68.34170854271358,0
352530,2012,852,1073,0,221,137,0,133900,636.2957430918595,801.34428678118,0,165.04854368932038,102.31516056758774,0
352540,2012,12,23,0,3,2,0,3142,381.9223424570337,732.017823042648,0,95.48058561425843,63.65372374283895,0
352550,2012,80,71,0,27,19,0,11974,668.1142475363287,592.9513946884917,0,225.48855854351095,158.67713378987807,0
352560,2012,46,36,0,12,2,0,4197,1096.0209673576364,857.7555396711937,0,285.9185132237312,47.65308553728854,0
352570,2012,383,365,0,72,38,0,33375,1147.565543071161,1093.6329588014983,0,215.73033707865167,113.85767790262173,0
352580,2012,32,27,0,16,1,0,4470,715.8836689038031,604.0268456375838,0,357.94183445190157,22.371364653243848,0
352585,2012,13,15,0,4,1,0,2889,449.9826929733472,519.2107995846314,0,138.45621322256838,34.614053305642095,0
352590,2012,2458,1743,0,877,311,0,377183,651.673060556812,462.1099042109533,0,232.51313023121403,82.45334492805878,0
352600,2012,205,277,0,49,33,0,18986,1079.7429685031077,1458.969767196882,0,258.08490466659646,173.81228273464657,0
352610,2012,140,88,0,28,7,0,19055,734.7152978220939,461.8210443453162,0,146.9430595644188,36.7357648911047,0
352620,2012,237,138,0,57,28,0,29081,814.9650974863313,474.53663904267387,0,196.00426395240876,96.28279632749906,0
352630,2012,23,22,0,10,5,0,4824,476.7827529021559,456.0530679933665,0,207.29684908789386,103.64842454394693,0
352640,2012,272,571,0,62,26,0,25721,1057.5016523463316,2219.9758951829244,0,241.04817075541385,101.08471676839937,0
352650,2012,78,100,0,15,6,0,9330,836.0128617363345,1071.8113612004288,0,160.77170418006432,64.30868167202573,0
352660,2012,53,51,0,18,6,0,6678,793.6507936507936,763.7017070979335,0,269.54177897574124,89.84725965858041,0
352670,2012,571,588,0,122,82,0,93417,611.2377832728519,629.435755804618,0,130.59721463973366,87.77845574146033,0
352680,2012,396,378,0,81,46,0,62393,634.6865834308336,605.8371932748865,0,129.82225570176143,73.72621928742007,0
352690,2012,1247,1302,0,598,233,0,280096,445.20450131383524,464.84062607106137,0,213.49822917856736,83.18576488061235,0
352700,2012,81,57,0,16,7,0,6912,1171.875,824.6527777777778,0,231.48148148148147,101.27314814814814,0
352710,2012,534,299,0,137,87,0,72260,738.9980625518959,413.7835593689455,0,189.5931358981456,120.39856075283697,0
352720,2012,617,493,0,160,102,0,83224,741.3726809574162,592.377198884937,0,192.2522349322311,122.56079976929732,0
352725,2012,14,16,0,2,3,0,2147,652.0726595249185,745.2258965999068,0,93.15323707498835,139.72985561248254,0
352730,2012,248,266,0,78,28,0,39122,633.9144215530904,679.9243392464598,0,199.376310004601,71.57098307857471,0
352740,2012,311,264,0,39,9,0,20119,1545.8024752721308,1312.1924548933844,0,193.8466126547045,44.7338336895472,0
352750,2012,48,47,0,9,1,0,2264,2120.141342756184,2075.971731448763,0,397.5265017667844,44.169611307420496,0
352760,2012,71,54,0,17,4,0,11910,596.1376994122586,453.4005037783375,0,142.73719563392106,33.58522250209908,0
352770,2012,54,65,0,12,6,0,5145,1049.5626822157435,1263.3624878522837,0,233.23615160349854,116.61807580174927,0
352780,2012,24,29,0,14,5,0,4372,548.9478499542544,663.3119853613907,0,320.2195791399817,114.36413540713633,0
352790,2012,48,26,0,7,3,0,2687,1786.378861183476,967.6218831410495,0,260.51358392259027,111.64867882396724,0
352800,2012,165,199,0,41,7,0,16336,1010.0391772771793,1218.1684622918708,0,250.9794319294809,42.85014691478942,0
352810,2012,91,92,0,25,9,0,7705,1181.05126541207,1194.0298507462687,0,324.4646333549643,116.80726800778714,0
352820,2012,34,35,0,3,7,0,3650,931.5068493150684,958.9041095890411,0,82.19178082191782,191.78082191780823,0
352830,2012,30,61,0,7,6,0,3167,947.268708556994,1926.1130407325545,0,221.02936532996526,189.4537417113988,0
352840,2012,105,87,0,68,34,0,43714,240.19764835064282,199.02090863338975,0,155.5565722651782,77.7782861325891,0
352850,2012,385,523,0,169,64,0,84104,457.766574717017,621.8491391610387,0,200.94169123941788,76.09626177114049,0
352860,2012,77,66,0,17,7,0,9101,846.060872431601,725.1950335128008,0,186.79266014723657,76.91462476650918,0
352870,2012,37,64,0,3,5,0,4981,742.8227263601686,1284.8825537040755,0,60.22886970487854,100.38144950813091,0
352880,2012,118,106,0,15,15,0,13382,881.7814975340009,792.1088028695262,0,112.09086833059334,112.09086833059334,0
352885,2012,35,34,0,10,2,0,2693,1299.6658002227998,1262.5324916450054,0,371.3330857779428,74.26661715558856,0
352890,2012,49,35,0,8,3,0,3926,1248.0896586856852,891.492613346918,0,203.76974019358124,76.41365257259297,0
