cod_ibge,ano,n_focos,frp_sum,frp_mean,frp_max,frp_std
351270,2011,7,71.3,10.185714285714285,15.7,3.1339158526400435
351270,2012,2,38.4,19.2,31.8,17.819090885900998
351270,2014,1,11.1,11.1,11.1,
351270,2017,1,17.8,17.8,17.8,
351270,2018,2,60.2,30.1,31.0,1.2727922061357848
351270,2019,9,1101.1,122.34444444444443,283.9,91.08756928240965
351280,2010,4,85.1,21.275,35.0,14.195392444968428
351280,2011,6,451.70000000000005,75.28333333333335,258.1,93.66771944841332
351280,2012,9,229.9,25.544444444444444,53.6,17.943808898274018
351280,2013,2,45.7,22.85,26.0,4.454772721475249
351280,2014,15,867.1,57.806666666666665,206.2,59.212118289932455
351280,2015,3,31.9,10.633333333333333,11.7,1.10151410945722
351280,2016,8,124.2,15.525,26.9,7.242483788630211
351280,2017,6,125.3,20.883333333333333,33.3,7.9481863759392715
351280,2018,17,559.9,32.93529411764706,140.4,34.35085408647926
351280,2019,9,362.6,40.28888888888889,116.0,39.33755980117616
351290,2010,24,945.3000000000001,39.3875,164.8,40.77527290447953
351290,2011,2,356.6,178.3,206.4,39.73940110268397
351290,2012,7,366.70000000000005,52.38571428571429,140.3,45.88723237718849
351290,2013,16,319.7,19.98125,41.5,12.77743942788747
351290,2014,5,164.8,32.96,52.9,15.673321281719453
351290,2015,1,7.5,7.5,7.5,
351290,2017,8,365.1,45.6375,86.0,32.25500791682256
351290,2019,1,40.0,40.0,40.0,
351300,2010,8,112.8,14.1,24.4,7.157014541193635
351300,2011,5,63.4,12.68,21.7,5.218907931742042
351300,2012,5,43.4,8.68,16.5,5.554007562112245
351300,2013,6,206.6,34.43333333333333,93.0,32.444763316545654
351300,2014,6,169.5,28.25,71.4,27.59903983837119
351300,2015,1,14.0,14.0,14.0,
351300,2016,6,52.1,8.683333333333334,11.7,2.288594911002528
351300,2017,3,70.3,23.433333333333334,31.5,11.393126582871504
351300,2018,2,31.6,15.8,27.6,16.68772003600252
351300,2019,3,23.6,7.866666666666667,9.7,1.9035055380358974
351310,2010,7,154.4,22.057142857142857,54.2,15.213136553962954
351310,2011,8,334.4,41.8,126.5,37.59171641275698
351310,2012,1,13.1,13.1,13.1,
351310,2013,3,119.4,39.800000000000004,60.6,31.302396074422163
351310,2014,7,496.0,70.85714285714286,211.2,73.1778622522517
351310,2015,4,133.3,33.325,49.5,11.418807585149453
351310,2016,1,16.0,16.0,16.0,
351310,2017,14,799.0,57.07142857142857,144.8,41.99685754858385
351310,2018,3,119.60000000000001,39.86666666666667,96.4,48.974006711043494
351310,2019,8,205.6,25.7,84.0,24.650934494022156
351320,2010,20,737.3,36.864999999999995,118.6,30.148043054234876
351320,2011,2,17.1,8.55,11.1,3.6062445840513915
351320,2012,4,50.4,12.6,18.8,5.025932749251626
351320,2013,2,20.6,10.3,12.9,3.6769552621700474
351320,2014,1,18.7,18.7,18.7,
351320,2015,4,206.3,51.575,127.0,52.041930210168026
351320,2017,2,9.1,4.55,4.8,0.3535533905932738
351330,2011,1,7.2,7.2,7.2,
351330,2012,1,44.2,44.2,44.2,
351330,2014,13,1485.6000000000001,114.27692307692308,364.1,105.18718358119297
351330,2016,2,26.8,13.4,13.8,0.5656854249492386
351330,2017,1,8.0,8.0,8.0,
351340,2010,25,1099.2,43.968,128.6,28.286462015128958
351340,2011,11,296.5,26.954545454545453,54.6,18.32377491874224
351340,2012,4,80.9,20.225,32.7,13.041312561752875
351340,2013,4,69.8,17.45,31.9,9.906395240785956
351340,2014,9,172.6,19.177777777777777,36.7,10.734032068353647
351340,2015,4,47.1,11.775,21.5,6.824160510031009
351340,2016,7,177.5,25.357142857142858,63.8,19.38632311217173
351340,2017,7,97.5,13.928571428571429,34.7,10.281166322571625
351340,2018,6,50.5,8.416666666666666,18.4,4.974903684159791
351340,2019,3,48.8,16.266666666666666,34.0,15.46264315482102
351350,2012,1,12.1,12.1,12.1,
351350,2013,1,19.5,19.5,19.5,
351350,2019,1,4.2,4.2,4.2,
351360,2010,19,493.8,25.989473684210527,115.6,26.264824274151287
351360,2011,9,165.3,18.366666666666667,35.0,11.823070667132122
351360,2012,4,54.099999999999994,13.524999999999999,19.4,6.679009407589321
351360,2013,4,50.5,12.625,18.0,4.371403283462493
351360,2014,15,321.6,21.44,43.7,10.454172099488046
351360,2015,2,31.9,15.95,22.0,8.555992052357226
351360,2016,12,243.8,20.316666666666666,40.3,9.812592404506042
351360,2017,6,90.1,15.016666666666666,27.2,7.4287055848691885
351360,2019,7,129.0,18.428571428571427,48.2,14.084473044895253
351370,2010,37,1433.8,38.75135135135135,213.4,49.792121317989114
351370,2011,28,998.6,35.66428571428572,163.5,37.083121989766944
351370,2012,24,428.9,17.870833333333334,53.4,12.583615267021072
351370,2013,13,391.9,30.146153846153844,113.8,30.16152669059861
351370,2014,22,1039.1,47.23181818181818,186.7,47.60997680922447
351370,2015,2,175.29999999999998,87.64999999999999,130.2,60.174787078975186
351370,2016,4,198.7,49.675,66.4,17.783770691279173
351370,2017,16,847.6,52.975,167.4,51.917646325695465
351370,2018,7,185.4,26.485714285714288,60.8,19.761362012053436
351370,2019,11,332.79999999999995,30.25454545454545,71.3,24.635111675669897
351385,2010,2,367.1,183.55,196.8,18.738329701443508
351385,2017,2,39.7,19.85,21.6,2.4748737341529163
351390,2010,1,7.9,7.9,7.9,
351390,2011,2,330.2,165.1,184.5,27.435743110038054
351390,2015,1,63.5,63.5,63.5,
351390,2016,1,10.4,10.4,10.4,
351390,2017,1,39.6,39.6,39.6,
351390,2019,1,9.5,9.5,9.5,
351400,2010,8,2370.3,296.2875,956.6,406.1061382640187
351400,2011,2,43.8,21.9,28.5,9.333809511662425
351400,2014,1,13.9,13.9,13.9,
351400,2016,1,14.5,14.5,14.5,
351400,2017,1,23.0,23.0,23.0,
351400,2018,4,564.8,141.2,348.7,144.0207855369032
351410,2010,11,769.7,69.97272727272728,220.2,84.26656621589717
351410,2011,2,25.2,12.6,19.4,9.616652224137045
351410,2012,4,31.5,7.875,14.8,4.82104760399646
351410,2013,1,21.3,21.3,21.3,
351410,2014,14,845.4,60.385714285714286,142.9,47.22158660780302
351410,2015,3,42.7,14.233333333333334,18.6,5.1868423277880105
351410,2016,2,32.8,16.4,18.1,2.4041630560342617
351410,2017,7,316.4,45.199999999999996,70.3,22.995361851179176
351410,2018,3,104.10000000000001,34.7,46.1,12.219247112649782
351410,2019,17,609.2,35.83529411764706,124.9,42.004492931954175
351420,2011,1,26.0,26.0,26.0,
351420,2012,2,23.4,11.7,12.4,0.9899494936611661
351420,2013,1,21.1,21.1,21.1,
351420,2014,2,311.6,155.8,188.4,46.1033621333629
351420,2015,4,331.7,82.925,117.7,45.984444833733356
351420,2016,2,147.60000000000002,73.80000000000001,82.9,12.869343417595172
351430,2010,9,407.9,45.32222222222222,100.6,35.90504065510084
351430,2012,1,5.7,5.7,5.7,
351430,2013,4,382.9,95.725,170.8,76.0779151046259
351430,2014,9,244.8,27.200000000000003,66.9,19.360010330575758
351430,2016,2,31.099999999999998,15.549999999999999,18.9,4.737615433949868
351430,2017,1,7.9,7.9,7.9,
351430,2019,5,210.7,42.14,90.1,31.62511660057556
351440,2010,13,875.4,67.33846153846153,212.9,59.15667810232894
351440,2011,5,48.400000000000006,9.680000000000001,13.8,2.8163806560903666
351440,2012,16,1138.4,71.15,234.4,59.146451006519975
351440,2013,3,41.5,13.833333333333334,21.1,6.573684912842517
351440,2014,3,35.7,11.9,15.9,3.774917217635375
351440,2015,11,605.9,55.08181818181818,122.6,43.419046930622926
351440,2016,12,614.0,51.166666666666664,93.8,25.213716805570634
351440,2017,1,25.7,25.7,25.7,
351440,2018,5,211.79999999999998,42.36,88.8,31.93286708079937
351450,2010,2,17.2,8.6,11.5,4.1012193308819755
351450,2012,3,409.6,136.53333333333333,221.7,78.18838362143914
351450,2016,10,164.8,16.48,29.3,7.481800139895034
